导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间
2026/7/11 16:13,0.331335,1021,0,30.382494,0.325883,392.4
2026/7/11 16:13,0.331339,1022,0,30.237814,0.325883,392.6
2026/7/11 16:13,0.331342,1022,0,30.246857,0.326172,392.8
2026/7/11 16:13,0.331335,1024,0,30.382494,0.325883,393
2026/7/11 16:13,0.331342,1024,0,30.237814,0.325883,393.2
2026/7/11 16:13,0.331335,1025,0,30.273987,0.325883,393.4
2026/7/11 16:13,0.331332,1025,0,30.269464,0.325883,393.6
2026/7/11 16:13,0.331332,1025,0,30.237814,0.325883,393.8
2026/7/11 16:13,0.331335,1026,0,30.273987,0.325883,394
2026/7/11 16:13,0.331335,1026,0,30.355368,0.325883,394.2
2026/7/11 16:13,0.331346,1027,0,30.242336,0.325883,394.4
2026/7/11 16:13,0.331339,1027,0,30.255899,0.325883,394.6
2026/7/11 16:13,0.331342,1028,0,30.373451,0.325883,394.8
2026/7/11 16:13,0.331346,1028,0,30.242336,0.325955,395
2026/7/11 16:13,0.331342,1029,0,30.273987,0.326534,395.2
2026/7/11 16:13,0.331346,1029,0,30.373451,0.327112,395.4
2026/7/11 16:13,0.331339,1030,0,30.237814,0.325883,395.6
2026/7/11 16:13,0.331342,1030,0,30.310154,0.325955,395.8
2026/7/11 16:13,0.331339,1030,0,30.355368,0.325883,396
2026/7/11 16:13,0.331342,1030,0,30.242336,0.325883,396.2
2026/7/11 16:13,0.331342,1030,0,30.273987,0.325883,396.4
2026/7/11 16:13,0.331346,1031,0,30.373451,0.325883,396.6
2026/7/11 16:13,0.331342,1031,0,30.242336,0.325883,396.8
2026/7/11 16:13,0.331342,1031,0,30.387014,0.325883,397
2026/7/11 16:13,0.331342,1032,0,30.373451,0.325883,397.2
2026/7/11 16:13,0.331346,1032,0,30.246857,0.325883,397.4
2026/7/11 16:13,0.331346,1032,0,30.310154,0.326534,397.6
2026/7/11 16:13,0.331342,1032,0,30.355368,0.325883,397.8
2026/7/11 16:13,0.331339,1033,0,30.246857,0.326172,398
2026/7/11 16:13,0.331342,1033,0,30.310154,0.325955,398.2
2026/7/11 16:13,0.331346,1033,0,30.237814,0.325883,398.4
2026/7/11 16:13,0.331342,1033,0,30.255899,0.325883,398.6
2026/7/11 16:13,0.331339,1034,0,30.382494,0.325883,398.8
2026/7/11 16:13,0.331346,1035,0,30.355368,0.325883,399
2026/7/11 16:13,0.331346,1035,0,30.246857,0.325883,399.2
2026/7/11 16:13,0.331346,1035,0,30.382494,0.325883,399.4
2026/7/11 16:13,0.331346,1035,0,30.237814,0.325883,399.6
2026/7/11 16:13,0.331339,1035,0,30.246857,0.325883,399.8
2026/7/11 16:13,0.331339,1036,0,30.382494,0.325883,400
2026/7/11 16:13,0.331339,1036,0,30.314674,0.325883,400.2
2026/7/11 16:13,0.331346,1036,0,30.246857,0.326823,400.4
2026/7/11 16:13,0.331349,1036,0,30.382494,0.325883,400.6
2026/7/11 16:13,0.331346,1036,0,30.242336,0.325883,400.8
2026/7/11 16:13,0.331346,1036,0,30.255899,0.325883,401
2026/7/11 16:13,0.331342,1037,0,30.382494,0.325883,401.2
2026/7/11 16:13,0.331346,1036,0,30.391535,0.325883,401.4
2026/7/11 16:13,0.331356,1037,0,30.391535,0.325883,401.6
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,401.8
2026/7/11 16:13,0.331349,1037,0,30.364408,0.325883,402
2026/7/11 16:13,0.331349,1037,0,30.391535,0.325883,402.2
2026/7/11 16:13,0.331346,1036,0,30.391535,0.325883,402.4
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,402.6
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,402.8
2026/7/11 16:13,0.331349,1036,0,30.391535,0.326027,403
2026/7/11 16:13,0.331346,1037,0,30.332762,0.325883,403.2
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,403.4
2026/7/11 16:13,0.331349,1038,0,30.391535,0.325883,403.6
2026/7/11 16:13,0.331346,1038,0,30.391535,0.326027,403.8
2026/7/11 16:13,0.331349,1036,0,30.391535,0.325883,404
2026/7/11 16:13,0.331349,1036,0,30.391535,0.325883,404.2
2026/7/11 16:13,0.331349,1037,0,30.391535,0.325883,404.4
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,404.6
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,404.8
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,405
2026/7/11 16:13,0.331342,1037,0,30.391535,0.325883,405.2
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,405.4
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,405.6
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,405.8
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,406
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,406.2
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,406.4
2026/7/11 16:13,0.331346,1037,0,30.391535,0.325883,406.6
2026/7/11 16:13,0.331352,1038,0,30.391535,0.325883,406.8
2026/7/11 16:13,0.331346,1038,0,30.391535,0.325883,407
2026/7/11 16:14,0.331346,1038,0,30.391535,0.325883,407.2
2026/7/11 16:14,0.331346,1038,0,30.314674,0.325883,407.4
2026/7/11 16:14,0.331352,1038,0,30.391535,0.325883,407.6
2026/7/11 16:14,0.331352,1038,0,30.391535,0.325883,407.8
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,408
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,408.2
2026/7/11 16:14,0.331352,1037,0,30.391535,0.325883,408.4
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,408.6
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,408.8
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,409
2026/7/11 16:14,0.331349,1038,0,30.391535,0.325883,409.2
2026/7/11 16:14,0.331339,1038,0,30.391535,0.325883,409.4
2026/7/11 16:14,0.331342,1037,0,30.391535,0.325883,409.6
2026/7/11 16:14,0.331346,1037,0,30.391535,0.325883,409.8
2026/7/11 16:14,0.331349,1036,0,30.391535,0.325883,410
2026/7/11 16:14,0.331356,1037,0,30.391535,0.325955,410.2
2026/7/11 16:14,0.331356,1036,0,30.391535,0.325883,410.4
2026/7/11 16:14,0.331356,1036,0,30.391535,0.327112,410.6
2026/7/11 16:14,0.331356,1036,0,30.391535,0.325883,410.8
2026/7/11 16:14,0.331356,1036,0,30.391535,0.325883,411
2026/7/11 16:14,0.331352,1036,0,30.391535,0.325883,411.2
2026/7/11 16:14,0.331356,1035,0,30.391535,0.325883,411.4
2026/7/11 16:14,0.331356,1035,0,30.391535,0.325883,411.6
2026/7/11 16:14,0.331352,1036,0,30.391535,0.325883,411.8
2026/7/11 16:14,0.331349,1036,0,30.391535,0.325883,412
2026/7/11 16:14,0.331349,1035,0,30.391535,0.325883,412.2
2026/7/11 16:14,0.331352,1035,0,30.391535,0.325883,412.4
2026/7/11 16:14,0.331352,1035,0,30.391535,0.325883,412.6
2026/7/11 16:14,0.331349,1034,0,30.391535,0.325883,412.8
2026/7/11 16:14,0.331359,1034,0,30.391535,0.325883,413
2026/7/11 16:14,0.331356,1034,0,30.391535,0.325883,413.2
2026/7/11 16:14,0.331349,1034,0,30.432228,0.325883,413.4
2026/7/11 16:14,0.331342,1033,0,30.391535,0.325883,413.6
2026/7/11 16:14,0.331349,1033,0,30.396057,0.325883,413.8
2026/7/11 16:14,0.331342,1034,0,30.468395,0.325883,414
2026/7/11 16:14,0.331349,1034,0,30.391535,0.326317,414.2
2026/7/11 16:14,0.331342,1033,0,30.391535,0.325883,414.4
2026/7/11 16:14,0.331346,1033,0,30.391535,0.325883,414.6
2026/7/11 16:14,0.331346,1033,0,30.391535,0.325883,414.8
2026/7/11 16:14,0.331346,1034,0,30.391535,0.325883,415
2026/7/11 16:14,0.331356,1033,0,30.468395,0.325883,415.2
2026/7/11 16:14,0.331352,1033,0,30.391535,0.325883,415.4
2026/7/11 16:14,0.331349,1033,0,30.400579,0.325883,415.6
2026/7/11 16:14,0.331352,1033,0,30.391535,0.325883,415.8
2026/7/11 16:14,0.331352,1033,0,30.391535,0.325955,416
2026/7/11 16:14,0.331349,1033,0,30.400579,0.325883,416.2
2026/7/11 16:14,0.331349,1033,0,30.468395,0.325883,416.4
2026/7/11 16:14,0.331349,1033,0,30.391535,0.327763,416.6
2026/7/11 16:14,0.331349,1033,0,30.409622,0.325883,416.8
2026/7/11 16:14,0.331349,1033,0,30.391535,0.325883,417
2026/7/11 16:14,0.331352,1033,0,30.391535,0.325883,417.2
2026/7/11 16:14,0.331349,1032,0,30.409622,0.325883,417.4
2026/7/11 16:14,0.331349,1031,0,30.391535,0.325883,417.6
2026/7/11 16:14,0.331356,1032,0,30.391535,0.325883,417.8
2026/7/11 16:14,0.331349,1031,0,30.409622,0.325883,418
2026/7/11 16:14,0.331346,1031,0,30.391535,0.325883,418.2
2026/7/11 16:14,0.331349,1031,0,30.391535,0.325883,418.4
2026/7/11 16:14,0.331349,1030,0,30.391535,0.325883,418.6
2026/7/11 16:14,0.331349,1031,0,30.391535,0.325883,418.8
2026/7/11 16:14,0.331346,1031,0,30.391535,0.325883,419
2026/7/11 16:14,0.331346,1031,0,30.391535,0.325883,419.2
2026/7/11 16:14,0.331346,1030,0,30.391535,0.325883,419.4
2026/7/11 16:14,0.331352,1031,0,30.391535,0.325883,419.6
2026/7/11 16:14,0.331349,1030,0,30.391535,0.325883,419.8
2026/7/11 16:14,0.331349,1030,0,30.391535,0.325883,420
2026/7/11 16:14,0.331352,1030,0,30.391535,0.325883,420.2
2026/7/11 16:14,0.331356,1030,0,30.391535,0.325883,420.4
2026/7/11 16:14,0.331349,1030,0,30.391535,0.325883,420.6
2026/7/11 16:14,0.331349,1030,0,30.391535,0.325883,420.8
2026/7/11 16:14,0.331352,1030,0,30.391535,0.325883,421
2026/7/11 16:14,0.331349,1029,0,30.391535,0.325883,421.2
2026/7/11 16:14,0.331349,1029,0,30.396057,0.325883,421.4
2026/7/11 16:14,0.331349,1029,0,30.391535,0.325883,421.6
2026/7/11 16:14,0.331346,1029,0,30.391535,0.325883,421.8
2026/7/11 16:14,0.331352,1028,0,30.391535,0.325883,422
2026/7/11 16:14,0.331349,1028,0,30.391535,0.325883,422.2
2026/7/11 16:14,0.331349,1028,0,30.391535,0.325883,422.4
2026/7/11 16:14,0.331349,1028,0,30.391535,0.325883,422.6
2026/7/11 16:14,0.331356,1028,0,30.391535,0.325883,422.8
2026/7/11 16:14,0.331359,1028,0,30.391535,0.325883,423
2026/7/11 16:14,0.331352,1027,0,30.391535,0.325883,423.2
2026/7/11 16:14,0.331356,1027,0,30.509087,0.325883,423.4
2026/7/11 16:14,0.331352,1027,0,30.391535,0.325883,423.6
2026/7/11 16:14,0.331356,1027,0,30.391535,0.325955,423.8
2026/7/11 16:14,0.331356,1026,0,30.391535,0.325883,424
2026/7/11 16:14,0.331356,1025,0,30.391535,0.325883,424.2
2026/7/11 16:14,0.331359,1025,0,30.391535,0.325883,424.4
2026/7/11 16:14,0.331352,1025,0,30.391535,0.325883,424.6
2026/7/11 16:14,0.331356,1025,0,30.391535,0.325883,424.8
2026/7/11 16:14,0.331356,1025,0,30.391535,0.325883,425
2026/7/11 16:14,0.331356,1024,0,30.391535,0.325883,425.2
2026/7/11 16:14,0.331349,1024,0,30.391535,0.325883,425.4
2026/7/11 16:14,0.331352,1024,0,30.391535,0.325955,425.6
2026/7/11 16:14,0.331349,1024,0,30.391535,0.326244,425.8
2026/7/11 16:14,0.331352,1022,0,30.391535,0.325883,426
2026/7/11 16:14,0.331356,1022,0,30.391535,0.325883,426.2
2026/7/11 16:14,0.331352,1022,0,30.391535,0.325883,426.4
2026/7/11 16:14,0.331352,1022,0,30.396057,0.325883,426.6
2026/7/11 16:14,0.331349,1022,0,30.391535,0.325883,426.8
2026/7/11 16:14,0.331356,1022,0,30.391535,0.325883,427
2026/7/11 16:14,0.331346,1021,0,30.391535,0.325883,427.2
2026/7/11 16:14,0.331349,1021,0,30.391535,0.326172,427.4
2026/7/11 16:14,0.331349,1021,0,30.391535,0.325883,427.6
2026/7/11 16:14,0.331346,1021,0,30.391535,0.327112,427.8
2026/7/11 16:14,0.331356,1021,0,30.391535,0.325883,428
2026/7/11 16:14,0.331356,1021,0,30.391535,0.325883,428.2
2026/7/11 16:14,0.331356,1021,0,30.391535,0.325883,428.4
2026/7/11 16:14,0.331356,1020,0,30.391535,0.325883,428.6
2026/7/11 16:14,0.331356,1019,0,30.391535,0.325883,428.8
2026/7/11 16:14,0.331349,1019,0,30.391535,0.325883,429
2026/7/11 16:14,0.331359,1019,0,30.391535,0.325883,429.2
2026/7/11 16:14,0.331352,1019,0,30.391535,0.325883,429.4
2026/7/11 16:14,0.331352,1017,0,30.391535,0.326172,429.6
2026/7/11 16:14,0.331356,1017,0,30.391535,0.325883,429.8
2026/7/11 16:14,0.331356,1017,0,30.391535,0.325883,430
2026/7/11 16:14,0.331349,1017,0,30.391535,0.325883,430.2
2026/7/11 16:14,0.331356,1016,0,30.391535,0.325883,430.4
2026/7/11 16:14,0.331352,1015,0,30.391535,0.325883,430.6
2026/7/11 16:14,0.331349,1015,0,30.391535,0.325883,430.8
2026/7/11 16:14,0.331356,1016,0,30.391535,0.325883,431
2026/7/11 16:14,0.331356,1015,0,30.391535,0.325883,431.2
2026/7/11 16:14,0.331352,1014,0,30.396057,0.325883,431.4
2026/7/11 16:14,0.331349,1014,0,30.391535,0.325883,431.6
2026/7/11 16:14,0.331352,1014,0,30.391535,0.325883,431.8
2026/7/11 16:14,0.331356,1014,0,30.391535,0.325883,432
2026/7/11 16:14,0.331349,1013,0,30.391535,0.325883,432.2
2026/7/11 16:14,0.331356,1013,0,30.391535,0.325883,432.4
2026/7/11 16:14,0.331349,1013,0,30.391535,0.325883,432.6
2026/7/11 16:14,0.331349,1013,0,30.391535,0.325883,432.8
2026/7/11 16:14,0.331352,1013,0,30.391535,0.325883,433
2026/7/11 16:14,0.331352,1012,0,30.391535,0.326027,433.2
2026/7/11 16:14,0.331352,1011,0,30.391535,0.325883,433.4
2026/7/11 16:14,0.331356,1011,0,30.391535,0.325883,433.6
2026/7/11 16:14,0.331352,1011,0,30.391535,0.325883,433.8
2026/7/11 16:14,0.331349,1011,0,30.391535,0.325883,434
2026/7/11 16:14,0.331349,1011,0,30.391535,0.326172,434.2
2026/7/11 16:14,0.331349,1011,0,30.391535,0.325883,434.4
2026/7/11 16:14,0.331349,1011,0,30.391535,0.325883,434.6
2026/7/11 16:14,0.331349,1010,0,30.391535,0.325883,434.8
2026/7/11 16:14,0.331349,1010,0,30.391535,0.325883,435
2026/7/11 16:14,0.331349,1011,0,30.391535,0.325883,435.2
2026/7/11 16:14,0.331356,1010,0,30.391535,0.325883,435.4
2026/7/11 16:14,0.331349,1010,0,30.432228,0.325883,435.6
2026/7/11 16:14,0.331352,1010,0,30.391535,0.325883,435.8
2026/7/11 16:14,0.331359,1009,0,30.391535,0.325883,436
2026/7/11 16:14,0.331352,1009,0,30.391535,0.325883,436.2
2026/7/11 16:14,0.331356,1009,0,30.391535,0.325883,436.4
2026/7/11 16:14,0.331356,1008,0,30.391535,0.325883,436.6
2026/7/11 16:14,0.331349,1008,0,30.432228,0.326823,436.8
2026/7/11 16:14,0.331352,1008,0,30.391535,0.326172,437
2026/7/11 16:14,0.331352,1008,0,30.391535,0.325883,437.2
2026/7/11 16:14,0.331349,1007,0,30.391535,0.325883,437.4
2026/7/11 16:14,0.331352,1006,0,30.391535,0.325883,437.6
2026/7/11 16:14,0.331349,1006,0,30.391535,0.325883,437.8
2026/7/11 16:14,0.331349,1006,0,30.391535,0.326172,438
2026/7/11 16:14,0.331349,1006,0,30.391535,0.325883,438.2
2026/7/11 16:14,0.331356,1006,0,30.391535,0.325883,438.4
2026/7/11 16:14,0.331349,1006,0,30.391535,0.325883,438.6
2026/7/11 16:14,0.331349,1005,0,30.391535,0.325883,438.8
2026/7/11 16:14,0.331349,1005,0,30.391535,0.325883,439
2026/7/11 16:14,0.331349,1005,0,30.391535,0.325883,439.2
2026/7/11 16:14,0.331349,1005,0,30.391535,0.326027,439.4
2026/7/11 16:14,0.331352,1005,0,30.391535,0.325883,439.6
2026/7/11 16:14,0.331356,1004,0,30.391535,0.325883,439.8
2026/7/11 16:14,0.331356,1005,0,30.391535,0.325883,440
2026/7/11 16:14,0.331356,1004,0,30.391535,0.325955,440.2
2026/7/11 16:14,0.331352,1003,0,30.391535,0.325955,440.4
2026/7/11 16:14,0.331352,1002,0,30.278507,0.325883,440.6
2026/7/11 16:14,0.331356,1003,0,30.409622,0.325955,440.8
2026/7/11 16:14,0.331359,1002,0,30.391535,0.325883,441
2026/7/11 16:14,0.331356,1002,0,30.391535,0.325883,441.2
2026/7/11 16:14,0.331356,1001,0,30.391535,0.325883,441.4
2026/7/11 16:14,0.331349,1001,0,30.391535,0.325883,441.6
2026/7/11 16:14,0.331352,1000,0,30.391535,0.326534,441.8
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,442
2026/7/11 16:14,0.331349,1000,0,30.391535,0.325955,442.2
2026/7/11 16:14,0.331356,1000,0,30.391535,0.325883,442.4
2026/7/11 16:14,0.331349,999,0,30.391535,0.325883,442.6
2026/7/11 16:14,0.331356,999,0,30.391535,0.325883,442.8
2026/7/11 16:14,0.331356,999,0,30.391535,0.325883,443
2026/7/11 16:14,0.331352,999,0,30.391535,0.325883,443.2
2026/7/11 16:14,0.331349,999,0,30.391535,0.325883,443.4
2026/7/11 16:14,0.331349,999,0,30.391535,0.325883,443.6
2026/7/11 16:14,0.331356,999,0,30.391535,0.325883,443.8
2026/7/11 16:14,0.331349,999,0,30.391535,0.325883,444
2026/7/11 16:14,0.331349,998,0,30.391535,0.325883,444.2
2026/7/11 16:14,0.331349,998,0,30.391535,0.325883,444.4
2026/7/11 16:14,0.331346,997,0,30.391535,0.325883,444.6
2026/7/11 16:14,0.331349,997,0,30.391535,0.325883,444.8
2026/7/11 16:14,0.331349,997,0,30.391535,0.325883,445
2026/7/11 16:14,0.331346,997,0,30.391535,0.325883,445.2
2026/7/11 16:14,0.331349,997,0,30.405102,0.325883,445.4
2026/7/11 16:14,0.331346,997,0,30.391535,0.325883,445.6
2026/7/11 16:14,0.331346,997,0,30.391535,0.325883,445.8
2026/7/11 16:14,0.331349,996,0,30.391535,0.325883,446
2026/7/11 16:14,0.331349,996,0,30.391535,0.325883,446.2
2026/7/11 16:14,0.331349,996,0,30.391535,0.325883,446.4
2026/7/11 16:14,0.331349,996,0,30.396057,0.325883,446.6
2026/7/11 16:14,0.331356,995,0,30.391535,0.325883,446.8
2026/7/11 16:14,0.331356,995,0,30.391535,0.325883,447
2026/7/11 16:14,0.331346,995,0,30.391535,0.325883,447.2
2026/7/11 16:14,0.331356,995,0,30.391535,0.325883,447.4
2026/7/11 16:14,0.331352,995,0,30.391535,0.325883,447.6
2026/7/11 16:14,0.331352,994,0,30.400579,0.325883,447.8
2026/7/11 16:14,0.331352,994,0,30.391535,0.325883,448
2026/7/11 16:14,0.331346,994,0,30.391535,0.325883,448.2
2026/7/11 16:14,0.331352,994,0,30.400579,0.325883,448.4
2026/7/11 16:14,0.331349,994,0,30.391535,0.325883,448.6
2026/7/11 16:14,0.331349,994,0,30.391535,0.325883,448.8
2026/7/11 16:14,0.331349,994,0,30.409622,0.325883,449
2026/7/11 16:14,0.331346,993,0,30.391535,0.325883,449.2
2026/7/11 16:14,0.331352,993,0,30.391535,0.325883,449.4
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,449.6
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,449.8
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,450
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,450.2
2026/7/11 16:14,0.331349,992,0,30.391535,0.325955,450.4
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,450.6
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,450.8
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,451
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,451.2
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,451.4
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,451.6
2026/7/11 16:14,0.331349,992,0,30.400579,0.325883,451.8
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,452
2026/7/11 16:14,0.331356,992,0,30.391535,0.327112,452.2
2026/7/11 16:14,0.331349,992,0,30.396057,0.325883,452.4
2026/7/11 16:14,0.331349,992,0,30.391535,0.326172,452.6
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,452.8
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,453
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,453.2
2026/7/11 16:14,0.331349,991,0,30.391535,0.325883,453.4
2026/7/11 16:14,0.331349,991,0,30.400579,0.326027,453.6
2026/7/11 16:14,0.331342,991,0,30.391535,0.325955,453.8
2026/7/11 16:14,0.331349,990,0,30.391535,0.325883,454
2026/7/11 16:14,0.331346,991,0,30.391535,0.3261,454.2
2026/7/11 16:14,0.331349,991,0,30.391535,0.325883,454.4
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,454.6
2026/7/11 16:14,0.331346,991,0,30.409622,0.325883,454.8
2026/7/11 16:14,0.331349,991,0,30.391535,0.325883,455
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,455.2
2026/7/11 16:14,0.331346,991,0,30.409622,0.325883,455.4
2026/7/11 16:14,0.331349,991,0,30.391535,0.325883,455.6
2026/7/11 16:14,0.331346,990,0,30.396057,0.325883,455.8
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,456
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,456.2
2026/7/11 16:14,0.331349,991,0,30.396057,0.325883,456.4
2026/7/11 16:14,0.331342,991,0,30.391535,0.325883,456.6
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,456.8
2026/7/11 16:14,0.331342,991,0,30.391535,0.325883,457
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,457.2
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,457.4
2026/7/11 16:14,0.331342,991,0,30.391535,0.325883,457.6
2026/7/11 16:14,0.331342,991,0,30.432228,0.325883,457.8
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,458
2026/7/11 16:14,0.331339,991,0,30.396057,0.325883,458.2
2026/7/11 16:14,0.331342,991,0,30.391535,0.325883,458.4
2026/7/11 16:14,0.331342,992,0,30.391535,0.326027,458.6
2026/7/11 16:14,0.331346,992,0,30.396057,0.325883,458.8
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,459
2026/7/11 16:14,0.331342,992,0,30.391535,0.325883,459.2
2026/7/11 16:14,0.331352,992,0,30.391535,0.325883,459.4
2026/7/11 16:14,0.331349,992,0,30.391535,0.325883,459.6
2026/7/11 16:14,0.331346,991,0,30.391535,0.325883,459.8
2026/7/11 16:14,0.331342,992,0,30.391535,0.325883,460
2026/7/11 16:14,0.331346,992,0,30.391535,0.325883,460.2
2026/7/11 16:14,0.331342,992,0,30.391535,0.326172,460.4
2026/7/11 16:14,0.331339,992,0,30.391535,0.325883,460.6
2026/7/11 16:14,0.331339,992,0,30.468395,0.325883,460.8
2026/7/11 16:14,0.331339,993,0,30.391535,0.325883,461
2026/7/11 16:14,0.331342,993,0,30.400579,0.325883,461.2
2026/7/11 16:14,0.331346,993,0,30.391535,0.325955,461.4
2026/7/11 16:14,0.331342,994,0,30.391535,0.325883,461.6
2026/7/11 16:14,0.331335,994,0,30.396057,0.325883,461.8
2026/7/11 16:14,0.331339,995,0,30.391535,0.325883,462
2026/7/11 16:14,0.331335,995,0,30.391535,0.325883,462.2
2026/7/11 16:14,0.331342,995,0,30.391535,0.325883,462.4
2026/7/11 16:14,0.331342,995,0,30.391535,0.325883,462.6
2026/7/11 16:14,0.331339,995,0,30.391535,0.325883,462.8
2026/7/11 16:14,0.331339,995,0,30.391535,0.325883,463
2026/7/11 16:14,0.331339,996,0,30.391535,0.325883,463.2
2026/7/11 16:14,0.331335,997,0,30.391535,0.325883,463.4
2026/7/11 16:14,0.331342,997,0,30.391535,0.325883,463.6
2026/7/11 16:14,0.331342,997,0,30.391535,0.325883,463.8
2026/7/11 16:14,0.331342,998,0,30.391535,0.325883,464
2026/7/11 16:14,0.331342,998,0,30.391535,0.325883,464.2
2026/7/11 16:14,0.331342,999,0,30.391535,0.325883,464.4
2026/7/11 16:14,0.331339,999,0,30.391535,0.325883,464.6
2026/7/11 16:14,0.331346,999,0,30.391535,0.325883,464.8
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,465
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,465.2
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,465.4
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,465.6
2026/7/11 16:14,0.331346,1000,0,30.391535,0.325883,465.8
2026/7/11 16:14,0.331346,1001,0,30.391535,0.325883,466
2026/7/11 16:14,0.331342,1000,0,30.391535,0.325883,466.2
2026/7/11 16:14,0.331342,1001,0,30.391535,0.325883,466.4
2026/7/11 16:14,0.331346,1002,0,30.391535,0.325883,466.6
2026/7/11 16:14,0.331346,1002,0,30.382494,0.325883,466.8
2026/7/11 16:14,0.331346,1002,0,30.391535,0.325883,467
2026/7/11 16:15,0.331339,1002,0,30.391535,0.325883,467.2
2026/7/11 16:15,0.331342,1003,0,30.391535,0.325955,467.4
2026/7/11 16:15,0.331342,1003,0,30.391535,0.325883,467.6
2026/7/11 16:15,0.331342,1003,0,30.391535,0.325883,467.8
2026/7/11 16:15,0.331342,1003,0,30.391535,0.325883,468
2026/7/11 16:15,0.331342,1003,0,30.391535,0.325883,468.2
2026/7/11 16:15,0.331339,1003,0,30.391535,0.325883,468.4
2026/7/11 16:15,0.331342,1004,0,30.391535,0.325883,468.6
2026/7/11 16:15,0.331346,1004,0,30.391535,0.325883,468.8
2026/7/11 16:15,0.331342,1005,0,30.391535,0.325883,469
2026/7/11 16:15,0.331342,1005,0,30.391535,0.325883,469.2
2026/7/11 16:15,0.331342,1005,0,30.400579,0.325883,469.4
2026/7/11 16:15,0.331346,1005,0,30.391535,0.325883,469.6
2026/7/11 16:15,0.331349,1005,0,30.391535,0.325883,469.8
2026/7/11 16:15,0.331349,1006,0,30.400579,0.325883,470
2026/7/11 16:15,0.331346,1005,0,30.391535,0.325883,470.2
2026/7/11 16:15,0.331346,1005,0,30.391535,0.325883,470.4
2026/7/11 16:15,0.331349,1006,0,30.400579,0.325883,470.6
2026/7/11 16:15,0.331346,1006,0,30.391535,0.325883,470.8
2026/7/11 16:15,0.331346,1006,0,30.391535,0.325883,471
2026/7/11 16:15,0.331342,1006,0,30.391535,0.327112,471.2
2026/7/11 16:15,0.331346,1007,0,30.391535,0.326823,471.4
2026/7/11 16:15,0.331342,1006,0,30.391535,0.325883,471.6
2026/7/11 16:15,0.331342,1006,0,30.391535,0.325955,471.8
2026/7/11 16:15,0.331346,1006,0,30.391535,0.325883,472
2026/7/11 16:15,0.331342,1007,0,30.391535,0.325883,472.2
2026/7/11 16:15,0.331342,1007,0,30.391535,0.325883,472.4
2026/7/11 16:15,0.331342,1007,0,30.391535,0.325883,472.6
2026/7/11 16:15,0.331346,1007,0,30.396057,0.325883,472.8
2026/7/11 16:15,0.331349,1008,0,30.391535,0.325883,473
2026/7/11 16:15,0.331342,1007,0,30.391535,0.325883,473.2
2026/7/11 16:15,0.331342,1008,0,30.391535,0.325883,473.4
